id,EAP,HPL,MWS
id08619,0.020012,0.960847,0.019141
id27889,0.253435,0.731729,0.014836
id10964,0.024346,0.080371,0.895283
id00821,0.989746,0.003016,0.007238
id07120,0.996641,0.001639,0.001721
id05347,0.830741,0.139629,0.029630
id14047,0.419812,0.179464,0.400724
id24871,0.510878,0.088911,0.400211
id21417,0.613927,0.192717,0.193356
id03784,0.964749,0.027105,0.008146
id07389,0.270523,0.539358,0.190119
id16215,0.427750,0.282724,0.289526
id10976,0.017449,0.046123,0.936428
id00348,0.983124,0.012881,0.003995
id04027,0.711110,0.019758,0.269132
id21625,0.534017,0.025893,0.440090
id15117,0.023855,0.044541,0.931603
id06776,0.034336,0.939747,0.025917
id10947,0.960705,0.005878,0.033417
id11746,0.494230,0.027954,0.477816
id27779,0.043103,0.050983,0.905914
id20789,0.095870,0.625854,0.278276
id16187,0.428621,0.147660,0.423719
id23834,0.493527,0.469815,0.036658
id25848,0.000070,0.999888,0.000042
id08777,0.942696,0.014657,0.042647
id17045,0.015824,0.008693,0.975482
id01474,0.055830,0.021792,0.922378
id09396,0.327146,0.649065,0.023789
id22208,0.977362,0.019972,0.002666
id13813,0.007557,0.009260,0.983183
id23386,0.944617,0.009764,0.045619
id02610,0.117510,0.837173,0.045317
id07647,0.122888,0.858841,0.018271
id24025,0.988246,0.009123,0.002630
id25573,0.982705,0.004248,0.013047
id23575,0.842220,0.108867,0.048914
id08968,0.297591,0.240331,0.462078
id09958,0.097390,0.896408,0.006201
id13648,0.562287,0.296083,0.141629
id00335,0.929309,0.032795,0.037896
id18099,0.590498,0.345411,0.064092
id24297,0.045052,0.070724,0.884223
id17751,0.063366,0.221463,0.715170
id02158,0.134990,0.763357,0.101654
id03039,0.960058,0.027690,0.012251
id09467,0.399348,0.061044,0.539607
id14903,0.921238,0.041949,0.036812
id03331,0.107982,0.566697,0.325321
id27366,0.152503,0.157956,0.689541
id09199,0.976558,0.017038,0.006404
id07681,0.839831,0.044813,0.115356
id11502,0.004077,0.991627,0.004296
id00140,0.252107,0.695370,0.052522
id20159,0.530802,0.270413,0.198785
id02007,0.005601,0.022474,0.971924
id08188,0.946714,0.042803,0.010484
id04504,0.001056,0.000721,0.998223
id22031,0.726780,0.173230,0.099990
id17947,0.054016,0.043705,0.902279
id06267,0.426855,0.290868,0.282277
id14577,0.674202,0.025118,0.300681
id27313,0.952821,0.030077,0.017102
id16231,0.451274,0.502686,0.046040
id02587,0.646881,0.133143,0.219975
id04379,0.252100,0.728682,0.019218
id13503,0.173934,0.800990,0.025076
id03887,0.970278,0.003170,0.026552
id22338,0.876046,0.028048,0.095906
id20080,0.592072,0.195984,0.211944
id22392,0.985059,0.004569,0.010372
id03895,0.791263,0.034657,0.174080
id17179,0.070699,0.915266,0.014035
id23466,0.005324,0.002484,0.992192
id12592,0.169350,0.681008,0.149643
id16947,0.903722,0.063083,0.033195
id13870,0.462125,0.077847,0.460028
id10717,0.093222,0.004037,0.902741
id09418,0.822634,0.119941,0.057426
id20753,0.418331,0.542594,0.039075
id00114,0.003794,0.012126,0.984079
id00627,0.996233,0.000347,0.003420
id07738,0.005733,0.989202,0.005065
id14516,0.194400,0.058534,0.747067
id02107,0.011323,0.987733,0.000944
id18378,0.066810,0.909709,0.023481
id02751,0.230283,0.255164,0.514553
id26105,0.361989,0.455092,0.182919
id07659,0.025944,0.875408,0.098648
id07421,0.965900,0.014258,0.019842
id00325,0.710701,0.064482,0.224817
id12253,0.968471,0.020467,0.011063
id23427,0.971258,0.018547,0.010195
id06202,0.950052,0.014893,0.035055
id21320,0.077957,0.038856,0.883187
id21994,0.534557,0.400684,0.064759
id13903,0.615653,0.050253,0.334094
id13767,0.989759,0.007464,0.002778
id03750,0.019878,0.004419,0.975702
id08666,0.019311,0.003476,0.977212
id12171,0.197259,0.392237,0.410504
id26202,0.038133,0.026826,0.935042
id16310,0.067662,0.039377,0.892960
id02650,0.613463,0.276230,0.110307
id26558,0.765607,0.066856,0.167537
id24794,0.959265,0.019394,0.021341
id01299,0.857208,0.038367,0.104425
id19281,0.995479,0.001080,0.003441
id20504,0.749148,0.064400,0.186453
id15716,0.318373,0.060607,0.621020
id08222,0.067724,0.171233,0.761043
id12393,0.085168,0.254529,0.660303
id26841,0.111883,0.868503,0.019614
id22947,0.319713,0.673140,0.007147
id10817,0.995296,0.003640,0.001064
id01486,0.354853,0.550440,0.094706
id00296,0.051821,0.934699,0.013480
id24189,0.639799,0.238455,0.121747
id20909,0.323530,0.449465,0.227006
id21079,0.723494,0.173757,0.102748
id02478,0.128789,0.400955,0.470256
id03727,0.685824,0.161543,0.152633
id09794,0.386292,0.034797,0.578911
id08527,0.271881,0.671463,0.056656
id18716,0.979026,0.006446,0.014528
id21733,0.011107,0.003350,0.985543
id08898,0.657235,0.275032,0.067732
id16571,0.273104,0.163017,0.563880
id17780,0.923024,0.006051,0.070925
id11537,0.688936,0.088122,0.222942
id23242,0.611555,0.192264,0.196181
id16749,0.268358,0.014272,0.717370
id02226,0.908997,0.024197,0.066806
id08369,0.005072,0.008280,0.986648
id18013,0.320624,0.611292,0.068084
id23454,0.849228,0.123582,0.027190
id03878,0.000620,0.998291,0.001090
id15129,0.006478,0.004759,0.988763
id21874,0.415010,0.151035,0.433955
id24455,0.200353,0.134523,0.665124
id03860,0.011950,0.972915,0.015135
id07622,0.402151,0.580543,0.017306
id18449,0.539959,0.134710,0.325331
id16952,0.824888,0.018876,0.156236
id08212,0.973227,0.023186,0.003587
id05513,0.431891,0.263340,0.304769
id24536,0.994566,0.004616,0.000818
id18070,0.879469,0.070420,0.050110
id03094,0.002104,0.997550,0.000346
id13815,0.041034,0.027212,0.931754
id14023,0.005808,0.993312,0.000881
id14480,0.139568,0.691219,0.169214
id00059,0.625205,0.125670,0.249125
id16873,0.310937,0.037451,0.651613
id23144,0.627890,0.063117,0.308993
id02845,0.968705,0.025643,0.005653
id25492,0.035800,0.877226,0.086973
id04097,0.702226,0.169210,0.128564
id25883,0.975389,0.015984,0.008627
id23391,0.092226,0.595715,0.312059
id27018,0.856861,0.075415,0.067723
id23614,0.267256,0.706988,0.025756
id14309,0.044203,0.930430,0.025368
id27746,0.009396,0.985440,0.005164
id05057,0.053033,0.295278,0.651689
id06246,0.492255,0.212802,0.294943
id00509,0.067589,0.154334,0.778077
id19473,0.997814,0.001796,0.000389
id07044,0.152504,0.149772,0.697724
id09871,0.239074,0.074032,0.686894
id26870,0.747109,0.067012,0.185880
id06125,0.219610,0.753055,0.027335
id02829,0.977634,0.005862,0.016503
id24935,0.523803,0.070531,0.405666
id04557,0.021156,0.095430,0.883414
id01208,0.661781,0.174661,0.163558
id16235,0.001409,0.998117,0.000474
id05135,0.017111,0.973143,0.009746
id05892,0.146725,0.013542,0.839733
id21207,0.881039,0.039813,0.079147
id10722,0.331954,0.628632,0.039415
id17396,0.023359,0.235555,0.741086
id17755,0.760011,0.104056,0.135933
id18529,0.097301,0.050792,0.851907
id18235,0.518431,0.372781,0.108788
id20188,0.051687,0.124976,0.823337
id13483,0.024202,0.008177,0.967620
id16860,0.139391,0.806321,0.054288
id11203,0.992174,0.003813,0.004013
id01104,0.823663,0.028598,0.147739
id26195,0.117823,0.761247,0.120931
id19647,0.052607,0.003463,0.943931
id24377,0.009710,0.008456,0.981834
id07103,0.983083,0.008524,0.008392
id27061,0.931345,0.058276,0.010379
id06255,0.215193,0.667067,0.117740
id19483,0.342502,0.021533,0.635966
id27936,0.540645,0.396379,0.062976
id21761,0.944110,0.047786,0.008105
id06543,0.000844,0.998360,0.000796
id04779,0.217463,0.652275,0.130262
id05819,0.814618,0.029300,0.156082
id04670,0.124528,0.871342,0.004129
id22206,0.234987,0.101408,0.663605
id18557,0.936041,0.042288,0.021671
id24017,0.034418,0.815174,0.150408
id10305,0.932999,0.047480,0.019521
id25879,0.899742,0.076292,0.023966
id08243,0.114549,0.868818,0.016632
id11999,0.362775,0.493381,0.143845
id13392,0.061517,0.878661,0.059822
id00681,0.428442,0.536106,0.035452
id03225,0.790837,0.124794,0.084368
id19684,0.144530,0.433873,0.421598
id01944,0.962089,0.020776,0.017135
id04903,0.063889,0.068347,0.867764
id22131,0.940419,0.028101,0.031480
id17465,0.382321,0.095361,0.522318
id02341,0.346525,0.061505,0.591970
id23306,0.124196,0.606299,0.269505
id13543,0.013603,0.005976,0.980421
id05527,0.495881,0.043760,0.460359
id13622,0.028955,0.945628,0.025417
id04807,0.876823,0.098822,0.024355
id03763,0.063103,0.023691,0.913206
id04860,0.009144,0.003447,0.987409
id18552,0.968188,0.024215,0.007597
id05624,0.572123,0.143991,0.283886
id10691,0.034583,0.286599,0.678819
id12723,0.746574,0.186961,0.066465
id14533,0.643888,0.050343,0.305769
id07197,0.242322,0.043442,0.714236
id08284,0.736389,0.095115,0.168497
id13373,0.626182,0.218750,0.155067
id25880,0.216001,0.153135,0.630864
id00879,0.790260,0.052169,0.157571
id27931,0.077244,0.786574,0.136182
id20774,0.022568,0.062654,0.914778
id18642,0.055113,0.922209,0.022678
id26855,0.057678,0.402028,0.540293
id08684,0.679269,0.112675,0.208056
id01743,0.334689,0.301436,0.363875
id09704,0.005094,0.993023,0.001883
id00696,0.341415,0.379962,0.278623
id08351,0.492680,0.496022,0.011298
id08495,0.885041,0.062513,0.052446
id05141,0.075544,0.019553,0.904902
id08515,0.053435,0.018251,0.928315
id23509,0.053820,0.227501,0.718679
id20577,0.037491,0.011806,0.950703
id04217,0.009802,0.004390,0.985808
id24430,0.497352,0.248865,0.253783
id11995,0.003907,0.002958,0.993135
id10871,0.011794,0.063927,0.924279
id21988,0.037265,0.013056,0.949680
id07248,0.776442,0.120227,0.103331
id22805,0.525049,0.349076,0.125875
id18064,0.092582,0.027373,0.880046
id02256,0.229289,0.125564,0.645147
id18835,0.939118,0.012951,0.047932
id06068,0.055457,0.023618,0.920925
id13355,0.087542,0.713526,0.198932
id15890,0.056832,0.881956,0.061212
id11828,0.993977,0.003718,0.002305
id14235,0.196972,0.024175,0.778853
id07891,0.134383,0.192881,0.672736
id00426,0.024014,0.959371,0.016615
id00194,0.043601,0.022079,0.934320
id10086,0.158829,0.012298,0.828873
id24683,0.004490,0.035255,0.960255
id01217,0.179795,0.695410,0.124795
id09906,0.333691,0.593419,0.072890
id04780,0.056992,0.005665,0.937343
id15682,0.970746,0.015645,0.013609
id27193,0.503125,0.322195,0.174680
id01574,0.098086,0.014711,0.887204
id26894,0.297090,0.173732,0.529177
id08143,0.220397,0.536521,0.243081
id05756,0.350822,0.542315,0.106863
id14803,0.028036,0.003164,0.968800
id01103,0.010391,0.968599,0.021010
id17451,0.540049,0.153991,0.305960
id10497,0.251595,0.410459,0.337946
id23770,0.774726,0.052608,0.172666
id01731,0.608453,0.038862,0.352685
id24021,0.097713,0.401040,0.501246
id24904,0.998805,0.000542,0.000653
id16795,0.105479,0.313720,0.580801
id27308,0.394133,0.037146,0.568721
id16671,0.957306,0.031547,0.011147
id10035,0.406764,0.322976,0.270260
id12143,0.422531,0.321054,0.256414
id14087,0.900064,0.034836,0.065100
id02962,0.022372,0.930197,0.047432
id17035,0.327000,0.067227,0.605773
id07600,0.101387,0.025081,0.873532
id08201,0.079010,0.197418,0.723572
id04623,0.977884,0.006268,0.015848
id07245,0.403496,0.287782,0.308723
id01334,0.936450,0.020664,0.042886
id23105,0.946077,0.008815,0.045108
id19744,0.143991,0.181075,0.674934
id22884,0.948042,0.011433,0.040524
id01936,0.180662,0.686375,0.132963
id21910,0.034104,0.953545,0.012351
id10801,0.207959,0.654156,0.137885
id02629,0.016270,0.019602,0.964128
id11940,0.106129,0.885642,0.008229
id12664,0.246531,0.110366,0.643103
id06308,0.008862,0.007494,0.983644
id21510,0.947772,0.025099,0.027129
id20043,0.053065,0.004016,0.942919
id01014,0.662435,0.185403,0.152162
id04968,0.317972,0.201506,0.480521
id17552,0.097312,0.820849,0.081839
id25395,0.432147,0.079682,0.488172
id25931,0.980667,0.003532,0.015801
id21548,0.196565,0.029855,0.773580
id07443,0.014484,0.006622,0.978894
id01215,0.005139,0.983360,0.011501
id20060,0.024150,0.968326,0.007524
id17279,0.773323,0.069495,0.157181
id20214,0.009145,0.981730,0.009125
id08809,0.004060,0.000735,0.995204
id17098,0.467708,0.212207,0.320085
id10146,0.847832,0.010546,0.141623
id24986,0.546276,0.191603,0.262121
id19690,0.500509,0.045565,0.453925
id14487,0.346080,0.259860,0.394060
id26146,0.945421,0.023372,0.031208
id01942,0.002053,0.000375,0.997573
id03843,0.443872,0.414751,0.141376
id02026,0.418285,0.267604,0.314111
id10903,0.682238,0.290097,0.027665
id07340,0.201430,0.206983,0.591587
id25682,0.063272,0.926389,0.010339
id13830,0.708774,0.160256,0.130970
id08319,0.394493,0.087070,0.518437
id25558,0.110627,0.063831,0.825542
id07084,0.021230,0.032239,0.946532
id00203,0.354453,0.595769,0.049777
id23804,0.190693,0.093112,0.716195
id06863,0.208450,0.046488,0.745061
id11191,0.583809,0.372249,0.043942
id00846,0.047213,0.723496,0.229291
id17290,0.284273,0.637259,0.078469
id00047,0.212107,0.615220,0.172673
id27631,0.646307,0.343578,0.010115
id15793,0.271787,0.043511,0.684702
id03142,0.027563,0.039172,0.933265
id24825,0.992222,0.003859,0.003919
id12069,0.238763,0.084705,0.676533
id23009,0.970201,0.021341,0.008458
id06793,0.050946,0.891707,0.057347
id18638,0.954111,0.030345,0.015544
id02966,0.769480,0.126249,0.104271
id20346,0.125066,0.038414,0.836520
id16855,0.833287,0.115425,0.051287
id16350,0.031600,0.961229,0.007170
id25092,0.039000,0.917787,0.043214
id16132,0.739745,0.225539,0.034716
id15977,0.069822,0.005543,0.924635
id26922,0.118808,0.042155,0.839037
id20054,0.943156,0.041992,0.014852
id14375,0.404847,0.053587,0.541566
id23372,0.191136,0.236485,0.572379
id20360,0.036001,0.851105,0.112894
id25380,0.000361,0.999461,0.000178
id07295,0.278534,0.020327,0.701139
id20349,0.574046,0.155678,0.270276
id17177,0.103234,0.060646,0.836119
id07041,0.474357,0.094337,0.431306
id27459,0.205046,0.729594,0.065360
id24144,0.741225,0.119578,0.139197
id13748,0.017270,0.004718,0.978012
id08295,0.654340,0.194192,0.151468
id00744,0.095181,0.088107,0.816712
id19662,0.375199,0.481660,0.143142
id13027,0.031637,0.002238,0.966125
id21785,0.469654,0.058433,0.471912
id13431,0.921493,0.058868,0.019639
id21455,0.009080,0.969958,0.020962
id25429,0.176159,0.736227,0.087614
id16944,0.577681,0.024648,0.397671
id01458,0.053792,0.896242,0.049966
id15684,0.000345,0.999299,0.000356
id00970,0.912990,0.015650,0.071360
id12185,0.067832,0.498024,0.434144
id15050,0.159342,0.656909,0.183749
id05062,0.011568,0.012421,0.976011
id13150,0.036757,0.939255,0.023988
id02821,0.012040,0.985113,0.002848
id05545,0.884162,0.039462,0.076375
id03523,0.901281,0.087041,0.011678
id02098,0.003062,0.001799,0.995140
id26788,0.556743,0.297384,0.145873
id22116,0.041882,0.854216,0.103902
id16175,0.999852,0.000024,0.000124
id24957,0.035713,0.507960,0.456327
id10844,0.090854,0.904576,0.004570
id11758,0.856181,0.062616,0.081203
id05134,0.141059,0.522923,0.336019
id15865,0.019816,0.963093,0.017091
id08591,0.127982,0.797527,0.074491
id26318,0.040858,0.018677,0.940465
id05612,0.928064,0.051514,0.020422
id14561,0.182902,0.393683,0.423415
id07666,0.002280,0.000502,0.997217
id01297,0.932945,0.046154,0.020900
id10688,0.119052,0.288558,0.592390
id15377,0.317022,0.660479,0.022499
id23377,0.369022,0.235996,0.394982
id05797,0.339904,0.437679,0.222417
id06241,0.095613,0.134188,0.770199
id10766,0.377214,0.536994,0.085792
id03928,0.988189,0.008516,0.003295
id04429,0.131763,0.170662,0.697575
id24846,0.189945,0.050067,0.759988
id19784,0.049490,0.002935,0.947575
id02452,0.399474,0.099114,0.501412
id02600,0.796431,0.177388,0.026181
id27487,0.150782,0.216410,0.632808
id12323,0.943147,0.052651,0.004202
id00487,0.036931,0.278940,0.684128
id06032,0.846379,0.126164,0.027456
id05211,0.621245,0.119238,0.259517
id16523,0.447590,0.521920,0.030490
id08800,0.444830,0.042423,0.512747
id08791,0.092504,0.029600,0.877897
id10429,0.105723,0.330671,0.563607
id20801,0.969780,0.025797,0.004423
id14055,0.057539,0.001679,0.940783
id09462,0.045684,0.889494,0.064822
id06725,0.629956,0.317869,0.052175
id01749,0.708237,0.225863,0.065899
id22054,0.017490,0.969149,0.013362
id07244,0.124087,0.074235,0.801678
id12562,0.678044,0.060221,0.261735
id13838,0.431542,0.534315,0.034143
id22535,0.002045,0.997208,0.000747
id01099,0.024220,0.961365,0.014415
id02190,0.027257,0.970784,0.001959
id25921,0.365052,0.309207,0.325741
id16075,0.330981,0.295519,0.373501
id20465,0.815047,0.164222,0.020731
id06556,0.282327,0.255964,0.461710
id09360,0.002986,0.000483,0.996531
id09042,0.084671,0.896231,0.019098
id08846,0.004077,0.993442,0.002480
id21274,0.064522,0.317463,0.618015
id05841,0.786264,0.122892,0.090843
id20361,0.673779,0.024671,0.301550
id07499,0.731153,0.012423,0.256424
id19466,0.315945,0.341973,0.342081
id16550,0.069130,0.920608,0.010262
id24512,0.358547,0.075650,0.565803
id14444,0.485455,0.125804,0.388741
id11395,0.342443,0.347885,0.309672
id14907,0.069227,0.052976,0.877797
id19393,0.077501,0.045109,0.877390
id26780,0.939897,0.039448,0.020654
id03132,0.135757,0.067808,0.796435
id17709,0.953528,0.007284,0.039189
id19739,0.550471,0.126690,0.322839
id08470,0.926660,0.070853,0.002487
id22312,0.073476,0.903483,0.023041
id20391,0.533439,0.100326,0.366235
id05295,0.001915,0.000266,0.997819
id08129,0.324282,0.043893,0.631825
id10615,0.573704,0.107126,0.319170
id09506,0.207482,0.236585,0.555933
id22557,0.193571,0.554933,0.251496
id04181,0.003976,0.992492,0.003532
id22457,0.056035,0.940365,0.003600
id00340,0.037052,0.017465,0.945483
id18205,0.044344,0.005597,0.950059
id03861,0.043803,0.911781,0.044415
id20546,0.889951,0.107102,0.002948
id17226,0.031761,0.036938,0.931300
id10376,0.272949,0.612090,0.114961
id17734,0.156616,0.286086,0.557298
id09703,0.057155,0.904184,0.038661
id16311,0.001096,0.995619,0.003286
id06524,0.046217,0.893543,0.060240
id01082,0.000851,0.984267,0.014882
id01940,0.192096,0.198403,0.609500
id04146,0.016810,0.043737,0.939452
id03891,0.890566,0.008748,0.100686
id14421,0.898731,0.027985,0.073284
id19027,0.994046,0.005284,0.000670
id19813,0.012397,0.979126,0.008477
id05827,0.236330,0.166459,0.597211
id03326,0.461393,0.014877,0.523729
id10089,0.015127,0.976514,0.008360
id06827,0.676053,0.283556,0.040391
id01209,0.859741,0.063838,0.076421
id08812,0.653411,0.139716,0.206873
id25906,0.660968,0.131054,0.207978
id25553,0.403496,0.287782,0.308723
id10193,0.029013,0.017554,0.953433
id15438,0.901348,0.065032,0.033621
id04821,0.062093,0.735100,0.202807
id26592,0.112723,0.127759,0.759518
id20195,0.202835,0.455194,0.341971
id00378,0.150017,0.067083,0.782900
id15052,0.567566,0.165559,0.266875
id09519,0.886198,0.042908,0.070894
id04579,0.934296,0.008601,0.057103
id08274,0.967280,0.010361,0.022359
id26223,0.062439,0.927539,0.010021
id01914,0.540653,0.292237,0.167110
id05244,0.956887,0.027320,0.015793
id14467,0.822638,0.057325,0.120037
id23284,0.468012,0.022401,0.509588
id20634,0.207159,0.001299,0.791542
id14659,0.970017,0.012270,0.017713
id23659,0.117389,0.807619,0.074992
id16902,0.948113,0.018592,0.033295
id20509,0.964957,0.005495,0.029548
id08019,0.092058,0.060353,0.847589
id26180,0.011981,0.004815,0.983204
id01487,0.120500,0.608262,0.271238
id22898,0.032102,0.959745,0.008153
id24005,0.349316,0.529618,0.121066
id00118,0.289024,0.338882,0.372094
id17435,0.350142,0.026372,0.623486
id22574,0.758455,0.072047,0.169498
id23882,0.088242,0.022280,0.889478
id02618,0.844327,0.039332,0.116341
id06847,0.542341,0.147013,0.310646
id15448,0.069490,0.005423,0.925087
id20383,0.001803,0.971964,0.026233
id18722,0.197046,0.797448,0.005506
id24353,0.513966,0.111666,0.374368
id22196,0.538853,0.071488,0.389658
id13239,0.103848,0.018214,0.877938
id14507,0.321729,0.609135,0.069136
id04619,0.004531,0.002286,0.993182
id00176,0.980214,0.018252,0.001533
id14700,0.999322,0.000298,0.000380
id10930,0.915061,0.056599,0.028339
id03830,0.058174,0.046243,0.895583
id01840,0.036464,0.027931,0.935605
id18025,0.077159,0.747758,0.175083
id21361,0.998293,0.001404,0.000304
id21999,0.016986,0.954621,0.028392
id20472,0.190710,0.027584,0.781705
id01282,0.715546,0.075651,0.208803
id05687,0.084952,0.636968,0.278080
id19713,0.961588,0.008381,0.030031
